id;type;geometry_name;geometry_type;geometry_coordinates;Longitude;Latitude;Satélite;País;Estado;Município;Datetime;Risco de Fogo;Precipitação;Dias sem Chuva;Data;Hora
focos_ams_24h.05a14d11-7479-343a-82ae-de84a05d605a;Feature;geom;Point;[-57.65229, -25.4308];-57,65229;-25,4308;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,13;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.659af31a-2fca-383d-8cd4-480410fec86d;Feature;geom;Point;[-57.89996, -25.44169];-57,89996;-25,44169;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,04;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.c5ed40fb-d7bc-3b9f-9a7c-75e3eaf06e0d;Feature;geom;Point;[-57.90468, -25.44264];-57,90468;-25,44264;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,04;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.4e150b4c-7d6e-33a0-982f-b4e958f5cc91;Feature;geom;Point;[-57.90942, -25.4436];-57,90942;-25,4436;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,04;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.fdec8384-6217-3cfb-a81f-bce7abf95df8;Feature;geom;Point;[-57.90362, -25.44703];-57,90362;-25,44703;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,04;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.9006e2aa-304b-3dd6-b648-a05f9b15d543;Feature;geom;Point;[-57.90834, -25.44798];-57,90834;-25,44798;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,04;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.0ba3206d-25a7-381d-8b75-ab9bb6293b7d;Feature;geom;Point;[-57.90728, -25.45236];-57,90728;-25,45236;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,04;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.7135ede7-9e66-36a0-ad8b-67cc8bc56374;Feature;geom;Point;[-57.91201, -25.45331];-57,91201;-25,45331;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,04;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.0524bf17-1955-340b-aafb-ee18b0b5741d;Feature;geom;Point;[-57.92145, -25.45522];-57,92145;-25,45522;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,03;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.9f89879d-2018-39e7-918d-8388ed422c07;Feature;geom;Point;[-58.63514, -25.46587];-58,63514;-25,46587;NOAA-20;Argentina;Formosa;Pirané;2023-03-29 15:02:00-03:00;0,01;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.131033d1-cee7-3435-a555-5b101d86c7dc;Feature;geom;Point;[-57.7009, -25.48286];-57,7009;-25,48286;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,11;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.f1cf7008-4048-3d53-8be3-d888e9d48105;Feature;geom;Point;[-57.6679, -25.51338];-57,6679;-25,51338;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,12;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.c1395212-6c47-3f54-b6f3-143cd1947475;Feature;geom;Point;[-57.66893, -25.51573];-57,66893;-25,51573;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,12;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.75c8ca75-f5a7-3107-9027-cceeae622ef8;Feature;geom;Point;[-57.66679, -25.51782];-57,66679;-25,51782;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,12;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.1c0794fb-c38f-321b-b796-590d24017c5e;Feature;geom;Point;[-57.67167, -25.51881];-57,67167;-25,51881;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,12;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.5f3bc515-78e6-3e03-b6a5-a763cc4e838a;Feature;geom;Point;[-57.66784, -25.52017];-57,66784;-25,52017;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,12;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.a4310cbf-3bcd-34bd-b2b2-367fae275949;Feature;geom;Point;[-57.6727, -25.52119];-57,6727;-25,52119;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,12;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.1dd7fd50-61d2-36cf-a95b-6811394890fd;Feature;geom;Point;[-57.85062, -25.55039];-57,85062;-25,55039;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,03;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.31c71338-f38c-3bf5-bb59-5a1f35d5f13d;Feature;geom;Point;[-57.978, -25.63972];-57,978;-25,63972;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,01;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.13d39d2c-e3cd-3845-a4cf-0020854141c8;Feature;geom;Point;[-57.98263, -25.64066];-57,98263;-25,64066;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,01;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.a136c612-3b3d-3d69-87d3-95583b6557dc;Feature;geom;Point;[-57.98727, -25.64161];-57,98727;-25,64161;NOAA-20;Argentina;Formosa;Pilcomayo;2023-03-29 15:02:00-03:00;0,01;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.53b10d7b-5122-306e-afcc-6585f1e78863;Feature;geom;Point;[-57.52902, -25.67576];-57,52902;-25,67576;NOAA-20;Paraguay;Central;Villeta;2023-03-29 15:02:00-03:00;0,11;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.7d0fdf8e-ea3b-3364-9517-40f28af895ef;Feature;geom;Point;[-57.53285, -25.68123];-57,53285;-25,68123;NOAA-20;Paraguay;Central;Villeta;2023-03-29 15:02:00-03:00;0,11;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.ed1a33f3-a7cd-3053-922d-1153c928c67d;Feature;geom;Point;[-57.57913, -25.72343];-57,57913;-25,72343;NOAA-20;Paraguay;Central;Villeta;2023-03-29 15:02:00-03:00;0,11;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.b3e4a1ca-4f2b-3ded-a9a1-2e2c2bf68361;Feature;geom;Point;[-57.58402, -25.72443];-57,58402;-25,72443;NOAA-20;Paraguay;Central;Villeta;2023-03-29 15:02:00-03:00;0,11;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.7b0e86d3-d94b-3185-96bf-a32824a5cf8f;Feature;geom;Point;[-57.5889, -25.72542];-57,5889;-25,72542;NOAA-20;Paraguay;Central;Villeta;2023-03-29 15:02:00-03:00;0,1;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.fb36a9fe-6092-3a03-9f37-3494666c41b1;Feature;geom;Point;[-57.58027, -25.72565];-57,58027;-25,72565;NOAA-20;Paraguay;Central;Villeta;2023-03-29 15:02:00-03:00;0,11;0,0;2,0;29/03/2023;15:02:00
focos_ams_24h.912bb4e0-5278-3f1a-93fa-0a62d46ee072;Feature;geom;Point;[-58.28343, -25.82009];-58,28343;-25,82009;NOAA-20;Argentina;Formosa;Formosa;2023-03-29 15:02:00-03:00;0,01;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.a607444b-987d-3490-bed8-79f5cf4042b3;Feature;geom;Point;[-57.97943, -25.84532];-57,97943;-25,84532;NOAA-20;Argentina;Formosa;Formosa;2023-03-29 15:02:00-03:00;0,02;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.56abf0df-3124-3d28-b8cb-7a4fce81e4d9;Feature;geom;Point;[-57.74317, -25.8695];-57,74317;-25,8695;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,06;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.2ded5ad3-96dc-387b-8023-0af948527e4a;Feature;geom;Point;[-57.74206, -25.87031];-57,74206;-25,87031;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,06;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.3651cb21-eaaa-3967-b27f-04fcde747b79;Feature;geom;Point;[-57.52451, -26.00312];-57,52451;-26,00312;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,19;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.1b406461-b197-3b51-baa9-10ca57ae3972;Feature;geom;Point;[-57.51853, -26.00655];-57,51853;-26,00655;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,19;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.f345101e-e155-3beb-abfe-060851c996a7;Feature;geom;Point;[-57.52339, -26.00755];-57,52339;-26,00755;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,19;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.e98f6847-9d46-3039-9a63-fa49ebc74a7e;Feature;geom;Point;[-57.5174, -26.01098];-57,5174;-26,01098;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,19;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.3fbbc35e-dc32-3b10-a022-de161529ea4b;Feature;geom;Point;[-57.52227, -26.01198];-57,52227;-26,01198;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,19;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.e9aa751c-9807-3c64-b277-e7364f29e429;Feature;geom;Point;[-57.77755, -26.07788];-57,77755;-26,07788;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,15;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.a3eec3fc-2beb-3d1c-8ca2-68f306acb2df;Feature;geom;Point;[-57.76706, -26.08034];-57,76706;-26,08034;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,16;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.e9628146-508e-3571-bb38-dc1acabe34ca;Feature;geom;Point;[-57.77648, -26.08224];-57,77648;-26,08224;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,16;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.200008e3-986a-3298-8d5f-b59ba191002b;Feature;geom;Point;[-57.84203, -26.09548];-57,84203;-26,09548;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,14;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.6fde61ab-414f-34bc-b970-b33ebdd9eec6;Feature;geom;Point;[-57.5029, -26.09892];-57,5029;-26,09892;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,22;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.b2ed263c-65e2-3c84-927f-597ad7bd5132;Feature;geom;Point;[-57.50777, -26.09992];-57,50777;-26,09992;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,22;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.4d7799f3-9519-398e-b32f-8a7b17b0c941;Feature;geom;Point;[-61.10564, -21.78971];-61,10564;-21,78971;NOAA-20;Paraguay;Boquerón;General Eugenio A. Garay;2023-03-29 15:02:00-03:00;0,0;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.0869cf5d-cce7-331b-913e-dfcc189d6239;Feature;geom;Point;[-57.50666, -26.10435];-57,50666;-26,10435;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,22;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.c6e48cd6-beb0-3402-9885-517e0e87e2d4;Feature;geom;Point;[-57.52126, -26.10736];-57,52126;-26,10736;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,22;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.799f14ab-bd70-3793-9c79-9fd8203d8c5c;Feature;geom;Point;[-57.16434, -28.11986];-57,16434;-28,11986;NOAA-20;Argentina;Corrientes;Ituzaingó;2023-03-29 15:02:00-03:00;0,02;1,3;3,0;29/03/2023;15:02:00
focos_ams_24h.851c3f94-3ff3-312d-9d47-dea40305d782;Feature;geom;Point;[-57.09477, -28.05946];-57,09477;-28,05946;NOAA-20;Argentina;Corrientes;Ituzaingó;2023-03-29 15:02:00-03:00;0,03;0,52;3,0;29/03/2023;15:02:00
focos_ams_24h.afbcb6e5-824d-329f-8b5c-bb5ddd1f8952;Feature;geom;Point;[-57.50555, -26.10878];-57,50555;-26,10878;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,22;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.a76d5117-2a32-3440-b402-6d34235cfbf6;Feature;geom;Point;[-57.1007, -28.05611];-57,1007;-28,05611;NOAA-20;Argentina;Corrientes;Ituzaingó;2023-03-29 15:02:00-03:00;0,03;0,42;3,0;29/03/2023;15:02:00
focos_ams_24h.47f95f05-227b-3793-89fb-78d1c537ad37;Feature;geom;Point;[-57.09592, -28.05511];-57,09592;-28,05511;NOAA-20;Argentina;Corrientes;Ituzaingó;2023-03-29 15:02:00-03:00;0,03;0,44;3,0;29/03/2023;15:02:00
focos_ams_24h.6ec8c535-fbb7-3753-a3d7-afc174a28d80;Feature;geom;Point;[-57.09113, -28.05409];-57,09113;-28,05409;NOAA-20;Argentina;Corrientes;Ituzaingó;2023-03-29 15:02:00-03:00;0,03;0,48;3,0;29/03/2023;15:02:00
focos_ams_24h.3ed01b9f-766a-3632-9ac3-bc15ce25d834;Feature;geom;Point;[-57.10183, -28.05176];-57,10183;-28,05176;NOAA-20;Argentina;Corrientes;Ituzaingó;2023-03-29 15:02:00-03:00;0,03;0,37;3,0;29/03/2023;15:02:00
focos_ams_24h.c98d524e-4bce-3ee8-a007-d1a0b70a7a52;Feature;geom;Point;[-57.09705, -28.05075];-57,09705;-28,05075;NOAA-20;Argentina;Corrientes;Ituzaingó;2023-03-29 15:02:00-03:00;0,03;0,39;3,0;29/03/2023;15:02:00
focos_ams_24h.938fe1b0-edfd-32ff-b504-3d0d63ab30d6;Feature;geom;Point;[-57.09227, -28.04973];-57,09227;-28,04973;NOAA-20;Argentina;Corrientes;Ituzaingó;2023-03-29 15:02:00-03:00;0,03;0,42;3,0;29/03/2023;15:02:00
focos_ams_24h.2589be0a-444b-3945-af9b-afaa570b25bc;Feature;geom;Point;[-57.38057, -26.14078];-57,38057;-26,14078;NOAA-20;Paraguay;Paraguarí;Caapucú;2023-03-29 15:02:00-03:00;0,17;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.12fd3a0e-e161-307f-a953-3f68b8abebdc;Feature;geom;Point;[-57.0934, -28.04537];-57,0934;-28,04537;NOAA-20;Argentina;Corrientes;Ituzaingó;2023-03-29 15:02:00-03:00;0,03;0,37;3,0;29/03/2023;15:02:00
focos_ams_24h.8ae949ae-c831-3c46-b0bf-90842f31546e;Feature;geom;Point;[-57.00169, -27.5379];-57,00169;-27,5379;NOAA-20;Argentina;Corrientes;San Miguel;2023-03-29 15:02:00-03:00;0,32;0,07;4,0;29/03/2023;15:02:00
focos_ams_24h.a2e2aa97-7a86-3c9d-984d-2de97d5d944d;Feature;geom;Point;[-56.89119, -27.32475];-56,89119;-27,32475;NOAA-20;Paraguay;Misiones;Ayolas;2023-03-29 15:02:00-03:00;0,42;0,59;3,0;29/03/2023;15:02:00
focos_ams_24h.d639c373-304f-30cc-a6ef-b0a92bfb06a6;Feature;geom;Point;[-56.89081, -27.32374];-56,89081;-27,32374;NOAA-20;Paraguay;Misiones;Ayolas;2023-03-29 15:02:00-03:00;0,42;0,59;3,0;29/03/2023;15:02:00
focos_ams_24h.c0289ecb-e1ab-3a78-ae34-7b151d9adad9;Feature;geom;Point;[-57.38551, -26.14182];-57,38551;-26,14182;NOAA-20;Paraguay;Paraguarí;Caapucú;2023-03-29 15:02:00-03:00;0,17;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.36126f8a-01b1-3ca7-8eed-e86f2ca7606a;Feature;geom;Point;[-56.98244, -27.27702];-56,98244;-27,27702;NOAA-20;Paraguay;Misiones;Ayolas;2023-03-29 15:02:00-03:00;0,38;0,1;3,0;29/03/2023;15:02:00
focos_ams_24h.d0cb7ee7-c49c-35ee-b7ff-4bbd69217a8d;Feature;geom;Point;[-56.98859, -27.27362];-56,98859;-27,27362;NOAA-20;Paraguay;Misiones;Ayolas;2023-03-29 15:02:00-03:00;0,37;0,1;3,0;29/03/2023;15:02:00
focos_ams_24h.7e4dddd4-2fb3-3192-be0d-bea617a9dd51;Feature;geom;Point;[-57.3844, -26.14627];-57,3844;-26,14627;NOAA-20;Paraguay;Paraguarí;Caapucú;2023-03-29 15:02:00-03:00;0,17;0,01;3,0;29/03/2023;15:02:00
focos_ams_24h.c760fb50-640e-3644-a38a-342843b09806;Feature;geom;Point;[-56.9836, -27.27257];-56,9836;-27,27257;NOAA-20;Paraguay;Misiones;Ayolas;2023-03-29 15:02:00-03:00;0,38;0,1;3,0;29/03/2023;15:02:00
focos_ams_24h.70bf9c6f-8037-37a3-8535-0194afbcadd7;Feature;geom;Point;[-56.60648, -27.24497];-56,60648;-27,24497;NOAA-20;Paraguay;Itapúa;San Cosme y Damián;2023-03-29 15:02:00-03:00;0,5;0,9;4,0;29/03/2023;15:02:00
focos_ams_24h.bfe220dc-53b5-3fbd-bf6c-960d37836d91;Feature;geom;Point;[-56.86881, -27.08109];-56,86881;-27,08109;NOAA-20;Paraguay;Misiones;Santiago;2023-03-29 15:02:00-03:00;0,41;0,6;3,0;29/03/2023;15:02:00
focos_ams_24h.1d181ef5-3a14-34e9-ad88-ea330e2e83d3;Feature;geom;Point;[-56.33944, -27.05878];-56,33944;-27,05878;NOAA-20;Paraguay;Itapúa;General Artigas;2023-03-29 15:02:00-03:00;0,47;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.f8070f16-9ea3-3097-9c4d-f4f4adce4768;Feature;geom;Point;[-56.33394, -27.05759];-56,33394;-27,05759;NOAA-20;Paraguay;Itapúa;General Artigas;2023-03-29 15:02:00-03:00;0,47;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.bc3a7f51-a4a4-3999-9658-fbeb6dc4fee6;Feature;geom;Point;[-56.34069, -27.05413];-56,34069;-27,05413;NOAA-20;Paraguay;Itapúa;General Artigas;2023-03-29 15:02:00-03:00;0,47;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.fd518e48-6783-32c6-b6fe-072d3ae42194;Feature;geom;Point;[-56.50378, -27.01372];-56,50378;-27,01372;NOAA-20;Paraguay;Itapúa;General Delgado;2023-03-29 15:02:00-03:00;0,59;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.51f5fd8d-837a-3fc3-8f04-487aea884141;Feature;geom;Point;[-57.38934, -26.14731];-57,38934;-26,14731;NOAA-20;Paraguay;Paraguarí;Caapucú;2023-03-29 15:02:00-03:00;0,17;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.33280205-6586-3891-8f94-b4eed3ccf92d;Feature;geom;Point;[-56.46251, -26.93167];-56,46251;-26,93167;NOAA-20;Paraguay;Itapúa;General Artigas;2023-03-29 15:02:00-03:00;0,53;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.fd34a33c-8a3a-3ebb-83c8-1d2b7db0835c;Feature;geom;Point;[-56.45708, -26.93049];-56,45708;-26,93049;NOAA-20;Paraguay;Itapúa;General Artigas;2023-03-29 15:02:00-03:00;0,52;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.0a0ff9bf-2fe9-3093-ba4e-4c6b3fe823e2;Feature;geom;Point;[-56.45285, -26.92468];-56,45285;-26,92468;NOAA-20;Paraguay;Itapúa;General Artigas;2023-03-29 15:02:00-03:00;0,52;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.646d6a11-fcd4-3e26-b7e5-256f74b94af1;Feature;geom;Point;[-56.45537, -26.92313];-56,45537;-26,92313;NOAA-20;Paraguay;Itapúa;General Artigas;2023-03-29 15:02:00-03:00;0,52;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.e4d4e75c-7f5e-3854-ac89-00fde01bc14c;Feature;geom;Point;[-56.49045, -26.92076];-56,49045;-26,92076;NOAA-20;Paraguay;Itapúa;General Artigas;2023-03-29 15:02:00-03:00;0,53;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.bb453aa1-b128-34d1-afd7-84f387263db1;Feature;geom;Point;[-56.81178, -26.86436];-56,81178;-26,86436;NOAA-20;Paraguay;Misiones;Santa Rosa;2023-03-29 15:02:00-03:00;0,65;0,4;4,0;29/03/2023;15:02:00
focos_ams_24h.7f6a73cf-c777-3775-9276-cd57561c3356;Feature;geom;Point;[-56.59173, -26.85958];-56,59173;-26,85958;NOAA-20;Paraguay;Itapúa;General Artigas;2023-03-29 15:02:00-03:00;0,55;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.504df83a-4cf0-30e5-97b8-febc1104f734;Feature;geom;Point;[-56.75579, -26.84301];-56,75579;-26,84301;NOAA-20;Paraguay;Misiones;Santa Rosa;2023-03-29 15:02:00-03:00;0,44;0,38;4,0;29/03/2023;15:02:00
focos_ams_24h.caef6da2-dc84-309d-b5f4-5bce7b652e1c;Feature;geom;Point;[-57.3219, -27.37604];-57,3219;-27,37604;NOAA-20;Paraguay;Misiones;Yabebyry;2023-03-29 15:02:00-03:00;0,15;0,0;3,0;29/03/2023;15:02:00
focos_ams_24h.c32b1b8e-5771-3429-8a80-a0011fd3ae33;Feature;geom;Point;[-57.32777, -27.37266];-57,32777;-27,37266;NOAA-20;Paraguay;Misiones;Ayolas;2023-03-29 15:02:00-03:00;0,15;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.2664f86a-03a6-36af-9662-e3c3c17daf2d;Feature;geom;Point;[-57.32302, -27.37168];-57,32302;-27,37168;NOAA-20;Paraguay;Misiones;Yabebyry;2023-03-29 15:02:00-03:00;0,15;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.e357ded8-e0f5-38e4-9113-81646c45b448;Feature;geom;Point;[-57.3289, -27.36831];-57,3289;-27,36831;NOAA-20;Paraguay;Misiones;Yabebyry;2023-03-29 15:02:00-03:00;0,15;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.d6ac5e6a-07c2-3d71-bf35-ef0ae01082e2;Feature;geom;Point;[-57.32416, -27.36732];-57,32416;-27,36732;NOAA-20;Paraguay;Misiones;Yabebyry;2023-03-29 15:02:00-03:00;0,15;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.b49285cf-519d-3b16-a8ca-3a3380543c6e;Feature;geom;Point;[-57.29255, -27.24643];-57,29255;-27,24643;NOAA-20;Paraguay;Misiones;Yabebyry;2023-03-29 15:02:00-03:00;0,1;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.d42d4805-1d45-37d4-8c11-2fa42136bbb4;Feature;geom;Point;[-57.54984, -26.16235];-57,54984;-26,16235;NOAA-20;Paraguay;Ñeembucú;Villa Oliva;2023-03-29 15:02:00-03:00;0,2;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.3902ae75-f082-36df-95e2-30f32aa60c0e;Feature;geom;Point;[-57.28775, -27.24542];-57,28775;-27,24542;NOAA-20;Paraguay;Misiones;Yabebyry;2023-03-29 15:02:00-03:00;0,05;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.31b9cb69-93b4-3302-beda-914ef3f8dbb6;Feature;geom;Point;[-57.28294, -27.24442];-57,28294;-27,24442;NOAA-20;Paraguay;Misiones;Yabebyry;2023-03-29 15:02:00-03:00;0,05;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.f245a971-9dcc-3579-b596-551392382a7f;Feature;geom;Point;[-57.29479, -27.23766];-57,29479;-27,23766;NOAA-20;Paraguay;Misiones;Yabebyry;2023-03-29 15:02:00-03:00;0,12;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.68add631-d425-3bf6-8523-5d87c5bfe6ce;Feature;geom;Point;[-57.10805, -27.22651];-57,10805;-27,22651;NOAA-20;Paraguay;Misiones;Yabebyry;2023-03-29 15:02:00-03:00;0,34;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.bd7c3f6c-0f20-3015-8072-1f2dcb7f86c4;Feature;geom;Point;[-57.40589, -27.15132];-57,40589;-27,15132;NOAA-20;Paraguay;Ñeembucú;Laureles;2023-03-29 15:02:00-03:00;0,27;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.b98fe8ff-c8b5-34c3-95e3-f5e6894ad8d5;Feature;geom;Point;[-57.46305, -26.97155];-57,46305;-26,97155;NOAA-20;Paraguay;Misiones;San Juan Bautista de las Misiones;2023-03-29 15:02:00-03:00;0,32;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.4d18b7c0-8643-35f7-becb-1a88230dc45a;Feature;geom;Point;[-57.47694, -26.95606];-57,47694;-26,95606;NOAA-20;Paraguay;Misiones;San Juan Bautista de las Misiones;2023-03-29 15:02:00-03:00;0,31;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.904296fe-bf5e-3932-b6b9-9233b8668eec;Feature;geom;Point;[-57.38671, -26.95579];-57,38671;-26,95579;NOAA-20;Paraguay;Misiones;San Ignacio;2023-03-29 15:02:00-03:00;0,34;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.5fc7fefd-c2c4-3367-8f8d-7c7b43660ee2;Feature;geom;Point;[-57.40221, -26.95438];-57,40221;-26,95438;NOAA-20;Paraguay;Misiones;San Juan Bautista de las Misiones;2023-03-29 15:02:00-03:00;0,34;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.af903a15-1ffb-3c26-bf89-fa9f32dc84b6;Feature;geom;Point;[-57.39741, -26.95339];-57,39741;-26,95339;NOAA-20;Paraguay;Misiones;San Juan Bautista de las Misiones;2023-03-29 15:02:00-03:00;0,34;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.fa00c391-4f3d-341d-98da-39e11572581a;Feature;geom;Point;[-57.40331, -26.95];-57,40331;-26,95;NOAA-20;Paraguay;Misiones;San Juan Bautista de las Misiones;2023-03-29 15:02:00-03:00;0,35;0,0;4,0;29/03/2023;15:02:00
focos_ams_24h.d2db4fe5-22a1-3ebb-88d7-e4e54fd85c89;Feature;geom;Point;[-52.24986, -30.6645];-52,24986;-30,6645;NOAA-20;Brasil;RIO GRANDE DO SUL;DOM FELICIANO;2023-03-29 15:00:00-03:00;0,32;0,21;4,0;29/03/2023;15:00:00
focos_ams_24h.5e62b927-98bd-3ff8-930b-28f8ef5d8193;Feature;geom;Point;[-60.02051, -30.79739];-60,02051;-30,79739;NOAA-20;Argentina;Santa Fe;Garay;2023-03-29 15:00:00-03:00;0,2;3,14;2,0;29/03/2023;15:00:00
